Episode,Fault,Success,MTTD,MTTR,Messages
457,AnalyticsFailure,True,6.2012210072140626,19.792555559871637,8
458,AnalyticsFailure,True,6.116982091474452,19.7144737409048,8
459,PacketDelay,True,3.0308848203855363,9.277839166450638,5
460,SensorNoise,True,1.0885684819521557,4.639199757602399,3
461,PacketDelay,True,2.941867001922809,9.432133928510964,5
462,PacketDelay,True,3.0951115878381628,9.599209627942678,5
463,MissingData,True,1.9164544329268822,7.528933328333101,3
464,SensorDrift,True,1.7069051396235246,6.967004976448885,4
465,GatewayFailure,True,4.599102077906283,16.519783090509755,7
466,InformationDelay,True,2.610025957078074,8.943661656478074,4
467,GatewayFailure,True,4.67288602408569,15.633545536631594,7
468,SensorNoise,True,1.0876257593834537,5.582582116765579,3
469,CommunicationLoss,True,3.755963516354141,11.883952676508462,6
470,AnalyticsFailure,True,6.438324386679798,19.403882643803097,8
471,InformationDelay,True,2.414597685645494,8.4388413803723,4
472,ActuatorFailure,True,4.702639535754448,17.252119401653665,7
473,GatewayFailure,True,5.095232024708594,16.155350241108373,7
474,AnalyticsFailure,True,6.21605573565167,20.21387489599762,8
475,ActuatorFailure,True,5.0558862594398795,18.62278923993167,7
476,AnalyticsFailure,False,5.414595433017407,19.871287268052882,8
477,ModelDrift,True,7.279058212601925,19.829675829339863,9
478,ActuatorFailure,False,5.024515110502474,15.694063582442663,7
479,SensorDrift,True,1.832699283924716,6.1331543657088154,4
480,SensorDrift,False,1.7500475329009755,6.566978723453263,4
481,CommunicationLoss,True,4.173143204716462,12.159188966379409,6
482,CommunicationLoss,True,3.7275559472549533,12.348942943038919,6
483,SensorDrift,True,1.6660850768326623,6.7408926139004,4
484,CommunicationLoss,True,3.97027535982999,12.694524777976742,6
485,InformationDelay,True,2.746923182207524,8.7268762236194,4
486,PacketDelay,True,3.109714611693432,11.182401107867305,5
487,InformationDelay,True,2.3478936839265683,10.118994043578976,4
488,PacketDelay,True,3.016021341485113,10.073852122200813,5
489,SensorDrift,True,1.7949158601606165,6.95144745021455,4
490,MissingData,False,2.2864788547633443,7.997736311103182,3
491,SensorDrift,False,1.6942470831642695,6.783846976709328,4
492,ModelDrift,True,6.7193355171570355,18.618411069716366,9
493,MissingData,True,1.917753090519022,8.213548375943535,3
494,PacketDelay,True,3.119956168331997,10.656498028283007,5
495,CommunicationLoss,True,4.173657494093709,13.701516087447605,6
496,ModelDrift,True,7.056008635109581,20.882415185485687,9
497,AnalyticsFailure,True,6.219715842424383,18.632416993179195,8
498,InformationDelay,True,2.6221162709317136,8.692983825720784,4
499,SensorDrift,True,1.8333010397542204,6.953563055352941,4
500,SensorNoise,True,1.1086117697657139,5.105678923322428,3
501,ActuatorFailure,True,5.095751629373461,15.862373169172868,7
502,SensorDrift,True,1.6390154972814264,6.570016985829154,4
503,CommunicationLoss,True,3.8303009391231124,12.878763702813233,6
504,SensorDrift,True,1.8078151239447298,6.227209610226517,4
505,SensorDrift,True,1.724831876399767,6.239707011915455,4
506,InformationDelay,True,2.4561913789849017,10.248854281828464,4
507,SensorDrift,True,1.536041503808638,6.668677936202142,4
508,PacketDelay,True,3.004213779867448,10.864853867183825,5
509,SensorDrift,False,1.8574782244152017,6.987051846491197,4
510,SensorNoise,True,1.0327158447071736,5.257687903232156,3
511,AnalyticsFailure,False,5.760616498532724,19.91666310491405,8
512,SensorDrift,True,1.8170679294654457,6.571482770754435,4
513,CommunicationLoss,True,3.901462630942071,13.3024780737294,6
514,MissingData,True,2.1048262938742335,7.034078644154664,3
515,AnalyticsFailure,True,5.357614367874079,18.15821977990691,8
516,SensorNoise,True,1.0811821939912785,5.148644393328016,3
517,ActuatorFailure,True,4.698448673834604,18.3493822035054,7
518,AnalyticsFailure,True,6.332988005303286,19.606990730007222,8
519,PacketDelay,True,2.828802140194601,9.579679792989705,5
520,SensorDrift,True,1.819746086400634,6.413201725941766,4
521,AnalyticsFailure,True,5.581788729227913,18.093871471755534,8
522,CommunicationLoss,True,3.4780727768605146,13.089763192352198,6
523,SensorDrift,True,1.5718945247123342,7.332785922681438,4
524,SensorDrift,False,1.730367496647721,6.805708703570851,4
525,CommunicationLoss,True,3.4458182851651955,13.35234552229835,6
526,CommunicationLoss,False,3.7735999405882827,12.967057813938533,6
527,CommunicationLoss,True,4.040027345267603,13.795962790413697,6
528,CommunicationLoss,True,3.5753424566896888,13.553872592951162,6
529,InformationDelay,True,2.6303361236771825,9.548520647292147,4
530,GatewayFailure,True,5.031600180153993,15.051114122251215,7
531,CommunicationLoss,True,3.9722743845598147,12.108008912188334,6
532,SensorDrift,True,1.6465719940510926,6.520076017199979,4
533,AnalyticsFailure,False,5.519434206717962,19.08344144178967,8
534,PacketDelay,True,2.9823153003890317,10.89987183981425,5
535,GatewayFailure,True,4.50100659341069,16.02466506408652,7
536,SensorDrift,True,1.6038964693866842,6.405209266907482,4
537,MissingData,True,2.2043098013605906,8.294423399558154,3
538,SensorDrift,True,1.7715347908513948,7.446244110638828,4
539,PacketDelay,True,3.000282429666189,10.479229967129662,5
540,MissingData,True,2.2358293855540534,7.74528872352068,3
541,CommunicationLoss,True,4.163645342926497,13.285815260295339,6
542,SensorDrift,False,1.8339144404684928,6.8461078130369035,4
543,ModelDrift,True,6.6944454620726,18.412103701626794,9
544,CommunicationLoss,True,3.73386578985434,11.610315748744817,6
545,CommunicationLoss,False,3.646738376124885,13.478107091116796,6
546,MissingData,True,2.2029408896825347,7.109035436915264,3
547,MissingData,True,2.245851895402631,7.197121382080009,3
548,PacketDelay,True,2.890916050220621,10.103292789228702,5
549,ActuatorFailure,True,5.27903653378995,17.210408943447927,7
550,SensorDrift,True,1.7500206110688448,6.648885860466435,4
551,SensorDrift,True,1.8009234402447893,7.0667347561656575,4
552,GatewayFailure,True,4.251426188992435,14.937642841979244,7
553,AnalyticsFailure,False,6.292852720776417,19.39245637364183,8
554,CommunicationLoss,True,3.4836586771154283,13.371358413926663,6
555,PacketDelay,True,3.1944657269839225,10.935307266526229,5
556,MissingData,True,2.0083581115110345,7.8546963959044405,3
557,ModelDrift,True,6.6201279245834534,20.760612187908514,9
558,ActuatorFailure,True,4.790398463395757,17.764709370423745,7
559,MissingData,True,2.1032463420212717,8.389683585051209,3
560,SensorDrift,True,1.857241584651845,7.119708100995658,4
561,SensorNoise,True,0.9262893835262627,4.8746944912353944,3
562,MissingData,True,1.9808947611465608,8.179401720018495,3
563,SensorDrift,True,1.6885526549912568,7.394992452640353,4
564,CommunicationLoss,True,4.152900602421254,12.997044846636662,6
565,AnalyticsFailure,True,6.0991863284451835,19.98334352966748,8
566,PacketDelay,True,3.147495368538371,10.302326766628731,5
567,SensorDrift,False,1.7706117308741218,6.834537291371436,4
568,GatewayFailure,True,4.694266878655143,16.175950212372314,7
569,InformationDelay,True,2.5719708790919804,9.16938991421415,4
570,SensorDrift,True,1.83035489121482,7.022134887958778,4
571,CommunicationLoss,True,3.667084383235206,13.898286104718387,6
572,SensorDrift,True,1.6914514441702857,6.883415169121446,4
573,SensorDrift,True,1.7507620385512208,6.27602185390708,4
574,MissingData,False,2.014647847484134,7.867664464406391,3
575,MissingData,False,2.0161265446434258,6.946012190090891,3
576,MissingData,True,2.0745833582376783,8.103196076049143,3
577,AnalyticsFailure,True,5.660342762417216,19.537668775303516,8
578,ModelDrift,True,6.822940238699826,21.50361683495215,9
579,SensorDrift,True,1.7029701016209224,6.78205440446465,4
580,PacketDelay,True,3.0651592766087123,9.83343802458305,5
581,CommunicationLoss,True,3.5159066697810366,13.952653363261406,6
582,CommunicationLoss,True,3.850402453956067,13.073679343737314,6
583,CommunicationLoss,True,3.9240785801916607,12.018596586254423,6
584,AnalyticsFailure,False,6.34944144251699,17.598867584252364,8
585,MissingData,True,2.2859208234764274,8.019303803340096,3
586,SensorNoise,True,1.0846178870179446,4.6635629031198365,3
587,CommunicationLoss,True,3.4606710037686472,13.30301412378158,6
588,SensorDrift,True,1.5549043299142358,6.362069342435391,4
589,ActuatorFailure,False,4.661850934076767,18.093505683347548,7
590,SensorDrift,True,1.6685951446885698,6.733530902691897,4
591,InformationDelay,True,2.45636616541903,9.143368491746998,4
592,AnalyticsFailure,True,5.362019723678329,19.523868447040222,8
593,MissingData,True,2.229529188192512,6.954640786292773,3
594,CommunicationLoss,True,3.716140606142256,12.757234224830908,6
595,SensorDrift,True,1.763198744076932,6.94492954401409,4
596,CommunicationLoss,True,4.151418523004817,12.447604614924929,6
597,CommunicationLoss,True,3.4660766507878944,11.873624859082273,6
598,SensorDrift,True,1.78389632994635,7.203607794378542,4
599,CommunicationLoss,True,3.6681585290245913,13.091816456000453,6
600,InformationDelay,False,2.7473588406758465,10.220233285700397,4
601,CommunicationLoss,True,3.9381745656240352,13.916348705225708,6
602,GatewayFailure,True,5.025407077327298,14.202604030647125,7
603,SensorNoise,True,1.0348345933684528,4.991963334887438,3
604,SensorDrift,True,1.5589431312948092,6.405671931338931,4
605,SensorDrift,False,1.7768186978765543,6.4079622423739,4
606,AnalyticsFailure,True,6.368236033096445,17.362782138004672,8
607,SensorDrift,True,1.7397408739016538,6.463728817882267,4
608,SensorNoise,True,1.054879493915518,5.168638497362258,3
609,CommunicationLoss,True,4.0170469878484525,13.999694877754887,6
610,ModelDrift,True,6.996757338848292,18.658429854406883,9
611,SensorNoise,True,0.9691402734222508,4.791365944296874,3
612,SensorDrift,True,1.853523568157027,6.605708168256079,4
613,CommunicationLoss,True,3.6219176292906288,12.20209971688513,6
614,InformationDelay,True,2.3936842702483445,9.32356050061217,4
615,MissingData,True,2.1927544566237334,7.945990937901883,3
616,SensorNoise,False,1.0336398261663071,5.413853759934454,3
617,SensorNoise,True,0.95240246022482,4.90947907634898,3
618,PacketDelay,True,3.1012584806992907,10.487310630453326,5
619,SensorDrift,True,1.6522252399151325,7.044229044592702,4
620,CommunicationLoss,True,3.809664787419729,12.610662832593853,6
621,PacketDelay,True,2.9672479725498317,9.402018578041874,5
622,ModelDrift,False,6.23148422259717,19.50491303372049,9
623,SensorDrift,True,1.833040993236975,6.387147423908107,4
624,CommunicationLoss,False,3.921863447081251,13.329934686364755,6
625,AnalyticsFailure,False,6.366008854758309,19.192283089285095,8
626,MissingData,True,2.1585328345908383,8.061876390000846,3
627,MissingData,False,1.9280789314540285,7.2837429718040525,3
628,SensorDrift,True,1.713490219716097,7.009315069424125,4
629,AnalyticsFailure,True,5.822073031557612,20.163976413516863,8
630,PacketDelay,True,3.1875126717101376,9.453117769271062,5
631,PacketDelay,True,2.7313796444318235,9.92228573847131,5
632,CommunicationLoss,False,3.625243815472022,13.933200684239544,6
633,CommunicationLoss,True,3.9658836674829594,13.405875481747454,6
634,MissingData,True,1.9801695276136453,7.751526599537797,3
635,CommunicationLoss,True,4.109729292953891,11.84780758527365,6
636,CommunicationLoss,True,4.160969072576452,11.578070556431925,6
637,ActuatorFailure,True,4.8263849057564014,16.198814191341995,7
638,CommunicationLoss,True,3.953967984007166,12.795607335975031,6
639,SensorDrift,False,1.6619516573823188,7.368346643882357,4
640,ActuatorFailure,True,4.630702792556596,17.504984145625247,7
641,MissingData,True,2.324087595355388,7.854357482115627,3
642,MissingData,True,2.227811625502328,7.770306095427688,3
643,PacketDelay,True,2.901612443878776,9.95217777479593,5
644,AnalyticsFailure,True,6.423889674873712,17.121112141700976,8
645,SensorDrift,True,1.8607091968392018,6.423142986165477,4
646,CommunicationLoss,True,4.067686125403683,12.354832423787542,6
647,SensorNoise,False,1.0989830764774908,4.596729640304101,3
648,MissingData,True,2.099456947821248,7.236885872020907,3
649,InformationDelay,True,2.4382128492584356,8.695949562560868,4
650,ActuatorFailure,True,5.204060681996113,18.077647256868502,7
651,SensorDrift,True,1.6709686529323362,6.56910568073055,4
652,MissingData,True,2.1994725061841027,7.617902379947729,3
653,PacketDelay,True,3.062619244313629,10.018234382612928,5
654,AnalyticsFailure,True,5.507183286789425,19.04538024978804,8
655,PacketDelay,True,2.98252247552066,10.997227249796909,5
656,CommunicationLoss,True,3.5697511452255295,13.827239520170508,6
657,MissingData,True,2.084818934498183,8.367942841293777,3
658,ActuatorFailure,False,5.486079162612096,17.77511267252217,7
659,InformationDelay,True,2.778099472997574,8.820029691457824,4
660,SensorDrift,True,1.690280574671051,6.775069022714875,4
661,SensorDrift,True,1.6696607296488073,6.314088506405636,4
662,AnalyticsFailure,True,6.268313234049396,19.160811903529513,8
663,CommunicationLoss,False,3.570807101719103,13.22325746770063,6
664,PacketDelay,True,3.032437350685929,9.320439509964139,5
665,CommunicationLoss,True,3.5436430968199377,11.517234699547208,6
666,SensorDrift,True,1.8391753358504344,7.0507402504304135,4
667,GatewayFailure,False,4.773652801700229,14.312911884011028,7
668,CommunicationLoss,True,3.9013575546060726,13.71326922624457,6
669,ActuatorFailure,True,5.357430814056596,15.616845883724237,7
670,AnalyticsFailure,True,6.428361859307698,18.846929588876154,8
671,SensorNoise,True,1.1092979074871063,5.282130547480407,3
672,MissingData,True,2.0912907085002246,8.223481180119965,3
673,InformationDelay,True,2.513767694883332,10.169848444166044,4
674,MissingData,True,2.2391854605602144,7.421292255083051,3
675,CommunicationLoss,True,4.137012040597033,13.60983581078503,6
676,AnalyticsFailure,True,5.861332382256694,17.781897425387115,8
677,ActuatorFailure,True,5.518287063808995,15.584979775273105,7
678,AnalyticsFailure,True,6.0020399161151765,17.794190611443955,8
679,ModelDrift,True,7.131358126652349,18.38902544407686,9
680,PacketDelay,True,2.98675829808623,9.945060958678082,5
681,CommunicationLoss,True,4.05777967193473,12.517554946793528,6
682,GatewayFailure,True,4.605876935789164,15.561232765735063,7
683,SensorNoise,True,1.0273653977394592,5.165963642395712,3
684,SensorNoise,True,1.120326929530826,4.995403231159384,3
685,AnalyticsFailure,True,6.012004888524922,18.915284405234676,8
686,InformationDelay,False,2.5801378531232833,9.319631494764717,4
687,AnalyticsFailure,True,6.042404872177423,19.72548737107627,8
688,InformationDelay,True,2.3654149444106927,10.030363084769688,4
689,SensorDrift,False,1.6081222435224225,7.1850285940696565,4
690,SensorNoise,True,0.9384568379800727,5.108510413978785,3
691,MissingData,True,2.2528628366738177,7.824458811555041,3
692,MissingData,True,1.9346224387609485,7.480328631295208,3
693,AnalyticsFailure,True,6.3121995394557375,19.908975441035093,8
694,AnalyticsFailure,True,6.069292075694347,17.159646178034404,8
695,SensorDrift,True,1.656083942854505,6.948279251242781,4
696,PacketDelay,True,3.231257569683691,9.997315510902478,5
697,AnalyticsFailure,True,5.695898388302408,20.43360153507104,8
698,CommunicationLoss,True,4.034310465957783,11.921941377466492,6
699,InformationDelay,False,2.300462302661469,10.005561479913991,4
700,SensorNoise,True,1.0237032695587376,4.788641424434495,3
701,CommunicationLoss,True,3.8330691055550976,13.25604681812794,6
702,SensorDrift,True,1.7591682895441412,6.60924639765463,4
703,SensorNoise,True,1.1170317637929226,4.678579668825518,3
704,SensorDrift,True,1.6658074545865016,7.030740383098979,4
705,PacketDelay,True,2.7966846779589125,9.211347705895662,5
706,SensorDrift,True,1.8425203231771023,6.867446008823153,4
707,CommunicationLoss,True,3.870222108214959,12.961477658805572,6
708,PacketDelay,False,3.1627313533017203,9.64164284644262,5
709,GatewayFailure,True,4.63269967309596,15.006106797301877,7
710,CommunicationLoss,True,3.5764016119126825,12.76590714545165,6
711,SensorNoise,True,1.0206465099157942,4.936765212312011,3
712,SensorDrift,True,1.7045174736178008,6.470463005837155,4
713,CommunicationLoss,True,4.049442782065227,12.112860803829054,6
714,SensorDrift,True,1.658207295473496,6.777736657911207,4
715,MissingData,True,2.056855824466992,8.071666171789452,3
716,SensorDrift,True,1.8348180997335988,7.2923516598135,4
717,ActuatorFailure,True,4.852976160115788,16.60108903612532,7
718,GatewayFailure,True,4.413557471952688,15.915598869648473,7
719,AnalyticsFailure,True,5.845786906905326,18.15058003285323,8
720,SensorNoise,True,1.0609669846725773,4.858616685220769,3
721,AnalyticsFailure,True,5.829727457550917,19.630467613420034,8
722,SensorDrift,True,1.7185475113740172,6.362740616262819,4
723,CommunicationLoss,True,3.6097030923452373,12.937967178867334,6
724,AnalyticsFailure,True,6.2429259470321075,20.309154685013954,8
725,ActuatorFailure,True,5.341854492900221,16.098528664562544,7
726,PacketDelay,True,2.835416197128842,9.647583365542022,5
727,SensorDrift,True,1.8143538013869744,6.604197227747395,4
728,SensorDrift,False,1.5707586875026223,6.2267430987887415,4
729,SensorDrift,True,1.6975060535125523,6.129008199567885,4
730,ModelDrift,True,7.42287060303597,21.819883230684336,9
731,InformationDelay,False,2.455862622045678,10.094486644734634,4
732,ActuatorFailure,True,5.176009767548325,16.234092312073248,7
733,SensorNoise,True,1.0739095143889292,5.111356308354973,3
734,SensorNoise,True,1.0710345547023394,4.7208108691515855,3
735,ModelDrift,True,6.695519179780151,22.19379003916929,9
736,SensorNoise,True,0.9888469481789935,5.467608133107911,3
737,CommunicationLoss,True,3.7922549662517606,11.781938860047784,6
738,GatewayFailure,True,4.502633933197051,13.795760930748054,7
739,MissingData,True,2.0737569015244284,7.039144173994044,3
740,CommunicationLoss,True,4.101809147809975,11.952238726979767,6
741,MissingData,True,2.0269984975481163,8.351546030104299,3
742,AnalyticsFailure,True,5.573857272293689,18.415546372736927,8
743,SensorDrift,True,1.7857465595497586,6.616506061269964,4
744,CommunicationLoss,False,3.78730767848056,12.932094781357087,6
745,SensorDrift,True,1.7632440501281075,7.2272993032323045,4
746,PacketDelay,False,3.1559321106992972,10.312893696738229,5
747,CommunicationLoss,True,3.5924883588147942,13.515095518498326,6
748,SensorDrift,True,1.6908155883396212,6.1332495158924605,4
749,MissingData,True,1.9696504659810197,8.251703726497045,3
750,GatewayFailure,True,4.706773719554573,14.736125376396766,7
751,PacketDelay,True,2.826829549927059,10.931344044196475,5
752,SensorNoise,True,0.9381908590560467,4.7566087178978105,3
753,SensorDrift,True,1.6164584921451166,7.261001524154937,4
754,MissingData,True,2.228952118696489,7.282446756677865,3
755,ActuatorFailure,True,5.158641318011891,18.054053997071314,7
756,AnalyticsFailure,True,5.8449954767098475,18.143078431963612,8
757,SensorDrift,True,1.7358958510134055,6.904521108740691,4
758,SensorNoise,True,1.0278414038986408,5.588960595696533,3
759,MissingData,True,2.0506633718394265,7.665980124070237,3
760,PacketDelay,True,2.9434234196642888,9.339951343665904,5
761,InformationDelay,False,2.531513561175564,10.203831585950155,4
762,CommunicationLoss,True,3.932544199324426,13.842845000776205,6
763,CommunicationLoss,False,3.9109172556720884,12.507170436268279,6
764,MissingData,True,1.9461225691724553,7.410746996024053,3
765,SensorNoise,True,1.05121467187581,5.314642154818936,3
766,SensorDrift,True,1.6644548105614212,7.327260856964155,4
767,CommunicationLoss,True,4.1606589237438225,13.382133521114628,6
768,InformationDelay,False,2.5246472147936703,8.72788486021658,4
769,SensorNoise,True,0.943508141789329,4.829319736028187,3
770,GatewayFailure,True,4.903023447432753,16.064203594960258,7
771,ActuatorFailure,False,4.994986494966369,15.624882644540772,7
772,PacketDelay,True,2.95904554900764,9.289803893966855,5
773,SensorNoise,True,1.0248924894337301,5.605934006012352,3
774,ModelDrift,False,6.960618953490058,18.70398996794013,9
775,SensorDrift,True,1.6625477107255608,6.431924099448765,4
776,ActuatorFailure,True,5.042023635350245,15.72979980443673,7
777,PacketDelay,True,2.779011750645935,9.25171616102487,5
778,CommunicationLoss,True,4.142683376288257,13.678814911203048,6
779,ModelDrift,True,7.30442165147658,22.174218892391405,9
780,GatewayFailure,True,4.333832438972011,16.67236756440048,7
781,AnalyticsFailure,True,6.058088802629152,18.537472392619534,8
782,SensorDrift,True,1.828279861448368,6.71156922513176,4
783,AnalyticsFailure,True,5.990203115928896,20.229372587341143,8
784,AnalyticsFailure,True,5.625282849130051,17.164932044391016,8
785,MissingData,True,2.0876866173775346,7.123247834775348,3
786,CommunicationLoss,True,3.8428369239253217,13.408648294301804,6
787,PacketDelay,True,2.8481235378546477,10.271601731605582,5
788,SensorDrift,True,1.6972567624000128,7.147442873185956,4
789,ActuatorFailure,True,5.37118658750537,18.01308023926569,7
790,CommunicationLoss,True,4.052027048658742,12.872941099128067,6
791,AnalyticsFailure,True,6.404772861503511,18.46477781039754,8
792,SensorDrift,True,1.7730789142148202,6.99854748703557,4
793,PacketDelay,True,2.808752493608544,9.341587855677071,5
794,CommunicationLoss,True,3.8377066973214724,13.514895629289624,6
795,SensorDrift,True,1.765934349989725,6.489736558699314,4
796,AnalyticsFailure,True,5.98801367657246,17.835394372971805,8
797,CommunicationLoss,True,3.4948749238218473,11.823391283962637,6
798,AnalyticsFailure,True,5.896858185046152,18.523349449916047,8
799,MissingData,True,2.121598305961568,7.375584896427951,3
800,MissingData,False,2.3246293924924926,6.918860254991684,3
801,MissingData,True,2.032398678469717,7.076309980334712,3
802,AnalyticsFailure,True,5.364762866326008,17.16733671697644,8
803,SensorDrift,True,1.6038439489621696,6.691530516920569,4
804,SensorDrift,True,1.6994545569964319,6.625100030829094,4
805,PacketDelay,True,2.696383587244883,9.34365511835243,5
806,CommunicationLoss,True,3.554257186672608,12.154584124519786,6
807,CommunicationLoss,False,3.8580418421675438,11.938089533448892,6
808,SensorDrift,True,1.61502701862056,6.638945275592974,4
809,AnalyticsFailure,True,6.514772218421799,19.502912629627577,8
810,AnalyticsFailure,False,6.515216934808519,17.754386594732814,8
811,SensorDrift,True,1.5977211579433366,7.12003897971328,4
812,PacketDelay,True,3.07377469080954,9.605232149396569,5
813,PacketDelay,True,3.249422268425711,11.089879103146858,5
814,CommunicationLoss,True,3.9996013645997066,13.374047675657447,6
815,PacketDelay,True,2.7501741997206293,10.161708370019351,5
816,CommunicationLoss,True,3.7182263918888006,11.6078231621707,6
817,SensorNoise,True,1.1165479083287524,4.830685154539101,3
818,PacketDelay,True,2.6864652846349735,10.80055641057524,5
819,CommunicationLoss,False,3.7452933497257157,12.094877799770021,6
820,CommunicationLoss,True,3.8870239223864567,13.236416107132586,6
821,PacketDelay,True,2.7697202057464585,10.752425880004012,5
822,ModelDrift,True,6.799890120955602,21.15865414652281,9
823,GatewayFailure,True,5.114124345572068,16.09425410488922,7
824,ActuatorFailure,True,4.95262802882095,15.82332268047717,7
825,AnalyticsFailure,True,5.482796071095279,18.654532378391945,8
826,MissingData,True,2.149798937962493,7.871308348907137,3
827,SensorDrift,True,1.8332106234816048,7.117136811185127,4
828,SensorNoise,True,0.9950648630340857,5.328887141029737,3
829,SensorDrift,True,1.5434261045232618,7.081011331342161,4
830,ModelDrift,True,6.858118344455745,20.359575342940428,9
831,SensorNoise,True,1.028898591033545,4.920154493205625,3
832,AnalyticsFailure,False,6.38751758954902,19.069062991441285,8
833,SensorDrift,True,1.58451675909324,6.8423469052525965,4
834,CommunicationLoss,True,4.069355191897319,12.856095177949499,6
835,CommunicationLoss,True,4.036077199117019,12.765192218993315,6
836,CommunicationLoss,True,4.117943264985984,13.055323246754073,6
837,InformationDelay,True,2.6113006295396475,9.014697956355487,4
838,ActuatorFailure,True,5.576506420148429,18.084769094865536,7
839,CommunicationLoss,True,3.9651664996566254,13.42762194355013,6
840,SensorDrift,True,1.626263888401419,6.67733415776215,4
841,CommunicationLoss,True,3.516136067399743,13.155172126889479,6
842,SensorNoise,True,1.1093111054783609,4.77221157603683,3
843,AnalyticsFailure,True,5.482395650502969,17.546646234462695,8
844,SensorDrift,True,1.7481955671633918,6.648494394531644,4
845,GatewayFailure,True,4.790912402538423,15.576320790970117,7
846,MissingData,True,2.0063071832621864,7.983303147691765,3
847,SensorDrift,False,1.8431519711835012,7.011819132181343,4
848,MissingData,True,2.2661330214439457,7.601130489450399,3
849,SensorDrift,False,1.6527148573825265,7.1311293196381005,4
850,AnalyticsFailure,True,6.333211554357348,19.800493418496416,8
851,AnalyticsFailure,True,6.0891506572538665,18.808537909031234,8
852,SensorDrift,True,1.8137152093896833,6.225992109810268,4
853,MissingData,True,2.1332812411060607,7.039874434765525,3
854,CommunicationLoss,True,3.737278282492885,11.967454592077358,6
855,AnalyticsFailure,True,6.033332926065749,20.37366250864475,8
856,PacketDelay,True,3.0095942562597604,10.702061087602742,5
857,CommunicationLoss,True,3.883571199132815,13.19495603754921,6
858,SensorDrift,True,1.6752054966998113,6.261579259536122,4
859,AnalyticsFailure,True,6.009458905218937,18.717550999092296,8
860,SensorDrift,False,1.7115261621733562,6.935885394532208,4
861,MissingData,False,2.296056112527407,7.726624453864533,3
862,SensorDrift,True,1.8172503650664138,6.680786876673182,4
863,CommunicationLoss,True,4.074508555906183,12.299799846123562,6
864,GatewayFailure,True,4.717660534009508,14.917693009101354,7
865,CommunicationLoss,True,4.012102436604934,12.393021789582164,6
866,MissingData,True,2.320425383141365,6.8852993106190805,3
867,ActuatorFailure,True,4.88017181402205,15.355428322850704,7
868,AnalyticsFailure,False,6.414486223527726,16.854567420357828,8
869,CommunicationLoss,True,3.60683945178707,12.27800692137583,6
870,ActuatorFailure,False,5.552214864369583,18.09594735755216,7
871,GatewayFailure,True,4.685538841598943,15.51624470750483,7
872,SensorDrift,True,1.5620576233627672,6.746102935699312,4
873,SensorDrift,True,1.6200959809482707,7.329890479383855,4
874,SensorDrift,True,1.617122905073801,6.528411307074062,4
875,SensorDrift,True,1.7234820785528409,6.415714701105667,4
876,MissingData,True,2.050494122967007,7.623275754783607,3
877,CommunicationLoss,True,4.130253434051128,13.26726213186527,6
878,CommunicationLoss,True,3.515453500936567,13.112749288722894,6
879,ModelDrift,True,7.219343994138732,19.916708130837883,9
880,GatewayFailure,False,5.069449849246389,14.79323231208821,7
881,CommunicationLoss,True,3.7747428636524014,13.847127514056634,6
882,CommunicationLoss,False,4.031848394188575,13.381580576036775,6
883,ActuatorFailure,True,5.537226229098909,17.45521615030783,7
884,InformationDelay,True,2.3226052538710795,9.395596867330454,4
885,CommunicationLoss,True,3.8746583639042727,12.308420650520356,6
886,PacketDelay,False,2.7686525021497856,10.554215894434007,5
887,ActuatorFailure,True,5.5804610496351765,17.859656690235806,7
888,CommunicationLoss,True,3.511413458696719,12.57643595888426,6
889,InformationDelay,True,2.370486324335757,9.043634492936427,4
890,AnalyticsFailure,True,6.241924895261826,18.880089994765637,8
891,PacketDelay,True,2.914623587232715,10.066361866731967,5
892,MissingData,True,2.236363990845681,7.620811428023303,3
893,CommunicationLoss,True,3.7449188847390564,12.931893241405884,6
894,SensorNoise,True,1.121404068455668,5.124732737922451,3
895,ModelDrift,True,6.482109643343164,20.114668183025117,9
896,AnalyticsFailure,True,6.040461702321602,17.250861719044565,8
897,SensorNoise,True,0.992514599465242,4.784299536400684,3
898,ActuatorFailure,True,5.258518054967307,17.91691639301467,7
899,MissingData,True,2.061129469885632,8.142023601494309,3
900,PacketDelay,False,3.048293382985607,10.078545385089146,5
901,SensorNoise,True,0.9656318777556404,5.289066412011514,3
902,InformationDelay,True,2.666528243980629,8.575473002047353,4
903,SensorDrift,True,1.612636425365805,6.964563321920875,4
904,SensorNoise,True,1.0878187302001368,4.883438790693938,3
905,PacketDelay,True,3.1560470603124084,9.802440822110515,5
906,SensorDrift,True,1.6428380844821278,7.126417659608181,4
907,GatewayFailure,True,4.718406640062136,16.066086755182543,7
908,PacketDelay,True,3.0482099857502027,11.204296341600632,5
909,SensorDrift,False,1.7572085978556582,6.6321850710577275,4
910,CommunicationLoss,True,3.8455013042559005,12.126413678633535,6
911,CommunicationLoss,True,3.5960324836055126,13.251143055601496,6
912,AnalyticsFailure,True,5.908303373896792,20.36496004366256,8
913,MissingData,False,2.19315845083674,7.8993619026518385,3
914,InformationDelay,True,2.4787117625831363,8.616756979865405,4
915,PacketDelay,False,3.2031243775144196,9.9685073813169,5
916,CommunicationLoss,False,3.8315333540894696,13.284706435754817,6
917,InformationDelay,True,2.5421776974354247,9.53158898401274,4
918,CommunicationLoss,True,3.594639528006299,13.940317999704668,6
