Episode,Fault,Stage,Success,MTTD,MTTR,Messages,Confidence
321,CommunicationLoss,AS2,False,2.8008612835225093,7.645752559717813,8,0.8815798671667826
322,PacketDelay,AS2,True,2.2050485445494874,6.157646231736775,7,0.871837257157685
323,SensorDrift,AS1,False,1.0845899359495967,4.157402799724852,6,0.9814736842105264
324,CommunicationLoss,AS2,True,2.441833166915432,8.257645365065523,8,0.8810214694910019
325,CommunicationLoss,AS2,True,2.8577486637247818,8.044067513915135,8,0.8809365785778762
326,SensorDrift,AS1,True,1.2295523465548521,4.482653179729869,6,0.9751789473684211
327,SensorNoise,AS1,True,0.6549458481321034,3.0464212853839387,5,0.9013778224399467
328,SensorDrift,AS1,True,1.193855121198657,4.094751846349505,6,0.9075555764772631
329,CommunicationLoss,AS2,True,2.5926028855686676,8.51674655054969,8,0.8812198510975952
330,CommunicationLoss,AS2,True,2.757042541938962,7.651319812916685,8,0.8817874750809748
331,SensorDrift,AS1,True,1.2282475092132112,4.208781955989682,6,0.7952000000000001
332,SensorDrift,AS1,True,1.2261604342456152,4.6446038466053805,6,0.9706193483709274
333,SensorDrift,AS1,True,1.1659012407721938,4.320585482864895,6,0.9674045696058329
334,PacketDelay,AS2,True,2.2723497835340463,6.848429168401094,7,0.8739403939614422
335,AnalyticsFailure,AS3,True,3.7907094970656323,11.105386871655657,10,0.9628094700100844
336,CommunicationLoss,AS2,True,2.696816175584033,8.991585925956342,8,0.882572837207637
337,SensorNoise,AS1,True,0.7782882312897479,3.3952622824353416,5,0.9039594008091002
338,MissingData,AS1,True,1.4292375068313121,4.504579393854818,5,0.8738818572674738
339,PacketDelay,AS2,True,2.2479444480094184,6.415483356551133,7,0.8762951723120109
340,InformationDelay,AS4,True,1.6617243793174583,6.475007539819383,6,0.9725122093056002
341,PacketDelay,AS2,True,2.168609111546155,6.165076204790417,7,0.8788139156273866
342,PacketDelay,AS2,True,2.151158953999653,7.099587709364665,7,0.8814295108802876
343,SensorNoise,AS1,False,0.6743331965237246,3.234513159425297,5,0.900945298425058
344,SensorDrift,AS1,True,1.1725717175422354,4.708590988672195,6,0.9652280035107533
345,CommunicationLoss,AS2,True,2.8603311607991198,7.611543318023116,8,0.883523058498504
346,SensorNoise,AS1,True,0.6629346872263252,3.5714096624396388,5,0.8689280000000001
347,SensorNoise,AS1,True,0.7110954439200574,3.3734732844727904,5,0.8951424000000001
348,GatewayFailure,AS2,True,3.539300011185902,10.652301488073935,9,0.9725122093056002
349,SensorDrift,AS1,True,1.1959391175277196,4.389548043753095,6,0.9638490694752694
350,InformationDelay,AS4,True,1.6428009767396794,6.237518018336803,6,0.9780097674444803
351,CommunicationLoss,AS2,True,2.7134016725008596,8.651979290332429,8,0.884596224576581
352,PacketDelay,AS2,True,2.291419800678899,7.092549504090525,7,0.8840909771252828
353,AnalyticsFailure,AS3,True,4.299320773482348,11.93749193520357,10,0.9631047188652104
354,SensorDrift,AS1,True,1.2392905545406858,4.524435918470409,6,0.9630792555802155
355,CommunicationLoss,AS2,True,2.9117134160802323,8.43630811862673,8,0.8857591714420868
356,CommunicationLoss,AS2,True,2.703006488817756,8.199326745462324,8,0.886985715532048
357,PacketDelay,AS2,True,2.205600600439997,6.363236636504362,7,0.8867599611874059
358,InformationDelay,AS4,True,1.802494559587347,6.111099639374123,6,0.9824078139555843
359,CommunicationLoss,AS2,True,2.4725685217075872,8.157911646158109,8,0.8882552390923051
360,ModelDrift,AS3,True,4.749185395117246,12.193386089421592,11,0.6800000000000002
361,PacketDelay,AS2,True,1.9331101950216643,6.484286882931726,7,0.8894079689499248
362,SensorDrift,AS1,True,1.2700279884413541,4.807590698486405,6,0.9627710967718647
363,ActuatorFailure,AS5,True,3.6448794519076713,11.340111163834063,9,0.8951424000000001
364,CommunicationLoss,AS2,True,2.875667934934114,8.772371332852654,8,0.8895515596948967
365,CommunicationLoss,AS2,True,2.844404855926851,8.414919400071135,8,0.8908620269766967
366,InformationDelay,AS4,True,1.78291168422288,5.562898797011206,6,0.9859262511644675
367,ActuatorFailure,AS5,True,3.8375163976567683,12.02175410359955,9,0.8689280000000001
368,PacketDelay,AS2,True,2.184880342369194,6.0004271050086455,7,0.8920141800379887
369,ActuatorFailure,AS5,True,3.774607841070909,10.800263665879633,9,0.7440000000000002
370,MissingData,AS1,True,1.3862237422098582,5.2986724280489055,5,0.8705340572425506
371,MissingData,AS1,True,1.4071736292171209,4.789554213111759,5,0.8688410388974889
372,ModelDrift,AS3,True,5.06125936669174,13.069332135971667,11,0.8897195796585066
373,CommunicationLoss,AS2,True,2.5027034477925416,8.248067259469309,8,0.8921768010685369
374,SensorNoise,AS1,True,0.768789519937764,3.2887350959337116,5,0.8991346171184249
375,AnalyticsFailure,AS3,True,3.9288500483418027,12.29010161340411,10,0.9635872233680305
376,CommunicationLoss,AS2,True,2.6391990127791596,8.41590093597893,8,0.8934882762978675
377,SensorNoise,AS1,True,0.7033914199790934,3.6164705017353294,5,0.9161139200000001
378,ActuatorFailure,AS5,False,3.4369890335683997,12.019905782895457,9,0.8911139200000002
379,ModelDrift,AS3,True,4.44803695777545,12.969648048212116,11,0.8927280446791863
380,PacketDelay,AS2,True,2.0155435166812783,6.865972489737749,7,0.894563724982772
381,CommunicationLoss,AS2,True,2.9351765218297694,8.468762419436985,8,0.8947906210382941
382,CommunicationLoss,AS2,True,2.586912927558795,7.9947344084826595,8,0.8960794104108822
383,PacketDelay,AS2,True,2.163036282878931,7.20499091770286,7,0.8970463288234269
384,SensorNoise,AS1,True,0.6944229212275951,3.046167466507193,5,0.9328911360000001
385,InformationDelay,AS4,True,1.8254297499311158,6.252260258043183,6,0.988741000931574
386,ModelDrift,AS3,True,5.1277337303202355,12.634849867794962,11,0.8960006175615309
387,SensorDrift,AS1,True,1.2054551966902085,3.982239484303936,6,0.9628094700100844
388,GatewayFailure,AS2,True,3.101935595394713,10.395366336966706,9,0.9780097674444803
389,CommunicationLoss,AS2,True,2.565302944027419,8.809979993867532,8,0.8973513332067546
390,SensorDrift,AS1,True,1.2608625475308397,3.988429617253248,6,0.9631047188652104
391,CommunicationLoss,AS2,True,2.829325939293339,8.851988450587596,8,0.3581333333333334
392,PacketDelay,AS2,True,1.989790098477806,6.975285468189571,7,0.8994552448769235
393,CommunicationLoss,AS2,True,2.7888265270394768,8.953699938428487,8,0.8986039581316688
394,CommunicationLoss,AS2,True,2.9569442699103083,7.940879068476147,8,0.8998355474577161
395,CommunicationLoss,AS2,True,2.5396671002738422,8.858602436173902,8,0.7952000000000001
396,ActuatorFailure,AS5,True,3.402394918324576,11.294334686921419,9,0.8951424000000001
397,CommunicationLoss,AS2,True,2.7477280836937736,8.643442553621446,8,0.9010449085544082
398,MissingData,AS1,False,1.4080493136365213,4.899326773178962,5,0.8617394977846577
399,ModelDrift,AS3,True,5.02567630658517,12.19509406176063,11,0.8994091897013987
400,AnalyticsFailure,AS3,True,4.001961260059892,11.279447816411006,10,0.9642031120277578
401,MissingData,AS1,True,1.5629067888948942,4.6082576408203035,5,0.6278666666666668
402,AnalyticsFailure,AS3,True,3.822718570603991,13.146364114682283,10,0.9649108767189805
403,GatewayFailure,AS2,True,3.2937636211614265,10.043900441298764,9,0.9824078139555843
404,ModelDrift,AS3,True,4.625144645157302,12.460699720728753,11,0.9028606850944524
405,CommunicationLoss,AS2,True,2.5160600659594152,8.32108225588582,8,0.40650666666666674
406,MissingData,AS1,True,1.6150190216601352,5.111701131675876,5,0.8571335337115972
407,CommunicationLoss,AS2,True,2.9431664692344817,8.445162991623008,8,0.9022312756807359
408,ModelDrift,AS3,True,5.042048406466006,13.594152299338893,11,0.906288548075562
409,CommunicationLoss,AS2,False,2.5597878532739586,8.484736187104932,8,0.901095365372175
410,ModelDrift,AS3,True,4.358282158488403,14.218142819756821,11,0.9096462230758343
411,SensorDrift,AS1,True,1.1072097666011023,4.185799689854748,6,0.9635872233680305
412,GatewayFailure,AS2,True,3.3094439809758893,9.917296474145372,9,0.7440000000000002
413,MissingData,AS1,True,1.5454584587943088,4.772109629577069,5,0.8544568269692778
414,CommunicationLoss,AS2,True,2.7179311439689884,8.459439575359438,8,0.45853866666666676
415,SensorDrift,AS1,True,1.131162031647475,4.563156561056557,6,0.9642031120277578
416,ModelDrift,AS3,True,5.115598724146435,14.199602291712399,11,0.9129021636458527
417,SensorDrift,AS1,True,1.276021043550523,4.023466034064174,6,0.9649108767189805
418,SensorDrift,AS1,True,1.1596116901121492,4.037018390182095,6,0.8361600000000002
419,CommunicationLoss,AS2,True,2.7313654708716175,8.373687785533606,8,0.9004217468431946
420,SensorDrift,AS1,True,1.173127824874745,4.514591192870694,6,0.9656787013751844
421,MissingData,AS1,True,1.5104503110183005,5.090008519016823,5,0.853262431272392
422,PacketDelay,AS2,True,2.1359553655916237,6.865164281425565,7,0.9017864181237611
423,ModelDrift,AS3,True,4.421890120195174,13.957394609829185,11,0.916036016630968
424,ActuatorFailure,AS5,True,3.514617773625862,11.708669214349918,9,0.890668913777778
425,ModelDrift,AS3,True,4.4509262019163645,12.912220372732536,11,0.9190357098564986
426,PacketDelay,AS2,True,2.2932563913337827,6.130179709445198,7,0.9040378301511829
427,PacketDelay,AS2,True,2.223907191337633,6.902708441132916,7,0.9062089875252017
428,ActuatorFailure,AS5,True,3.6385374151902803,11.121153440408579,9,0.9161139200000001
429,CommunicationLoss,AS2,True,2.64280411846982,8.328416992817193,8,0.5096880761904763
430,AnalyticsFailure,AS3,True,4.402801605753444,12.646768379003712,10,0.9656787013751844
431,CommunicationLoss,AS2,True,2.889787779724437,7.660050943237355,8,0.9001126783734321
432,InformationDelay,AS4,True,1.7109870400276588,5.583693275969052,6,0.99
433,MissingData,AS1,False,1.3663164917783166,5.198531396039175,5,0.8473158273708548
434,SensorNoise,AS1,True,0.7408331299957016,3.0182754176246434,5,0.9463129088000002
435,CommunicationLoss,AS2,False,2.5366054999218743,8.382982828124346,8,0.8978679204765235
436,CommunicationLoss,AS2,True,2.7924996055212272,7.811979200430769,8,0.8963163144031969
437,SensorDrift,AS1,True,1.156268624936094,4.356568460829143,6,0.9664823550395415
438,PacketDelay,AS2,True,2.135351371794983,6.686528650434745,7,0.9083005233534948
439,PacketDelay,AS2,True,2.0698891050430284,5.946378085117367,7,0.9103138880705509
440,CommunicationLoss,AS2,True,2.829500756606853,8.144604709047986,8,0.895313921087775
441,SensorNoise,AS1,True,0.7535480825882037,3.5494046474752556,5,0.9570503270400001
442,CommunicationLoss,AS2,True,2.5949547700804807,8.335258513164327,8,0.894745760526134
443,ModelDrift,AS3,True,5.128121275524731,14.14700405017891,11,0.9218952345518656
444,InformationDelay,AS4,True,1.7147644742136898,6.517466356815465,6,0.99
445,SensorDrift,AS1,True,1.2839009454974741,4.515831315125905,6,0.9673035310904567
446,ActuatorFailure,AS5,True,3.79382418352981,10.368073509587854,9,0.9328911360000001
447,PacketDelay,AS2,True,2.265474092509343,6.652373794191907,7,0.9122511104564408
448,PacketDelay,AS2,True,2.054849305255628,7.116697557711835,7,0.9141146138553488
449,AnalyticsFailure,AS3,True,3.8924602579351437,12.102718074733,10,0.9664823550395415
450,ActuatorFailure,AS5,False,3.2476260119462643,10.425537769984901,9,0.9263129088000002
451,SensorDrift,AS1,True,1.2441987976417128,4.62634134272069,6,0.9681285391580797
452,CommunicationLoss,AS2,True,2.7358329174839287,8.358590679526568,8,0.8945200126762264
453,ActuatorFailure,AS5,True,3.58812245932375,10.689350185460773,9,0.7952000000000001
454,SensorDrift,AS1,True,1.0950866787392326,4.285102963193777,6,0.9689472757709082
455,SensorNoise,AS1,True,0.7787125573305064,3.208425900609355,5,0.9656402616320001
456,InformationDelay,AS4,True,1.636717484700424,6.631513636296356,6,0.99
457,AnalyticsFailure,AS3,True,4.217953239472183,12.897746116681835,10,0.9673035310904567
458,AnalyticsFailure,AS3,True,4.237254052154233,11.310716555800411,10,0.9681285391580797
459,PacketDelay,AS2,True,2.164401349553877,7.042819169333171,7,0.9159070756996637
460,SensorNoise,AS1,True,0.778642909408342,3.3108053762305967,5,0.9725122093056002
461,PacketDelay,AS2,True,2.0944818563231538,6.576385318421328,7,0.9176313209370894
462,PacketDelay,AS2,True,1.9483666889723945,6.15859968560627,7,0.9192902419348569
463,MissingData,AS1,True,1.4134551312407266,4.64003661905068,5,0.8435669476109695
464,SensorDrift,AS1,True,1.1083992534776503,4.162704772687406,6,0.9697524152113213
465,GatewayFailure,AS2,True,3.287800988597061,9.858052992585764,9,0.9859262511644675
466,InformationDelay,AS4,True,1.6280805737355448,5.497204640915551,6,0.7440000000000002
467,GatewayFailure,AS2,True,3.385496680426182,8.987597913174177,9,0.988741000931574
468,SensorNoise,AS1,True,0.7808323493743345,3.3109828571411772,5,0.8982550621157926
469,CommunicationLoss,AS2,True,2.774316261634639,8.87453982187251,8,0.8945633785620338
470,AnalyticsFailure,AS3,True,4.575693249643064,11.414156071298363,10,0.9689472757709082
471,InformationDelay,AS4,True,1.7934006236598194,5.710430215930492,6,0.99
472,ActuatorFailure,AS5,True,3.830726289693958,10.300145134114219,9,0.8361600000000002
473,GatewayFailure,AS2,True,3.4479632867313192,9.588489123629458,9,0.99
474,AnalyticsFailure,AS3,True,3.973043581230175,11.822817756235272,10,0.9697524152113213
475,ActuatorFailure,AS5,True,3.73274483846316,11.718331208296378,9,0.8925351310222225
476,AnalyticsFailure,AS3,False,4.537350903424535,12.341549388427056,10,0.9652756163795834
477,ModelDrift,AS3,True,5.042287824994443,12.12602150971529,11,0.9246129618350409
478,ActuatorFailure,AS5,False,3.628285910157976,9.9026404527823,9,0.9046866906763639
479,SensorDrift,AS1,True,1.1835592380560236,4.3302019376004655,6,0.9705387742743202
480,SensorDrift,AS1,True,1.182949503474509,4.785811032548727,6,0.9713028142912511
481,CommunicationLoss,AS2,False,2.619279619441077,8.752624714175614,8,0.8927340361829604
482,CommunicationLoss,AS2,True,2.7411052411255765,8.127057504809702,8,0.8915068165752345
483,SensorDrift,AS1,True,1.2984204856021166,4.033759471247157,6,0.9720422514330009
484,CommunicationLoss,AS2,True,2.569214687213833,7.434024599344251,8,0.8907564736683509
485,InformationDelay,AS4,True,1.807114264388307,5.898786156862982,6,0.99
486,PacketDelay,AS2,True,2.0617149324130515,6.080689845713286,7,0.920886739002431
487,InformationDelay,AS4,True,1.7140690421148514,6.09368691796444,6,0.99
488,PacketDelay,AS2,True,2.3065554431517006,6.464639475618027,7,0.9224236769162306
489,SensorDrift,AS1,True,1.213815042047145,4.117273246093001,6,0.9727557523659129
490,MissingData,AS1,True,1.6465524792074855,5.026874641559369,5,0.8415202247554423
491,SensorDrift,AS1,True,1.1131364444285612,4.72017086342103,6,0.9734426971308257
492,ModelDrift,AS3,True,5.071784889931522,14.386007271015194,11,0.9271903694680328
493,MissingData,AS1,True,1.5858243368680132,5.247845196016658,5,0.8407837473719215
494,PacketDelay,AS2,True,1.9118621747755258,6.453616858372337,7,0.9239038538136863
495,CommunicationLoss,AS2,True,2.874557951379398,8.203253289145767,8,0.8903829567124586
496,ModelDrift,AS3,True,4.532899434834731,12.091304904876921,11,0.7440000000000002
497,AnalyticsFailure,AS3,True,4.606936404530271,12.375796729534448,10,0.9619640828472564
498,InformationDelay,AS4,True,1.8350901229730745,6.5893161879931865,6,0.99
499,SensorDrift,AS1,True,1.1853532916498966,4.137502373669293,6,0.9741029949139629
500,SensorNoise,AS1,True,0.6891849376860522,2.992182171921531,5,0.9780097674444803
501,ActuatorFailure,AS5,True,3.4068031004290042,10.272862361988826,9,0.8689280000000001
502,SensorDrift,AS1,False,1.0800689452451095,4.098551389548344,6,0.9701914868402612
503,CommunicationLoss,AS2,True,2.620688938212525,8.07698614313449,8,0.890306365369967
504,SensorDrift,AS1,True,1.2568621296351348,4.0203831113046125,6,0.9672643005833201
505,SensorDrift,AS1,True,1.279143552587832,4.765207897074376,6,0.9651157882927431
506,InformationDelay,AS4,True,1.719542825530964,6.1786997236706265,6,0.99
507,SensorDrift,AS1,True,1.2179776132189957,4.189774604991307,6,0.9635819923363222
508,PacketDelay,AS2,False,1.9204021076212157,6.328412408297919,7,0.9218817037406043
509,SensorDrift,AS1,True,1.3096102439004662,4.730979480693899,6,0.9625322605357245
510,SensorNoise,AS1,True,0.7479636280518672,3.6075966007178506,5,0.9824078139555843
511,AnalyticsFailure,AS3,True,4.416277559439206,13.21619771522991,10,0.9595712662778051
512,SensorDrift,AS1,True,1.220838364115995,3.9840686138282253,6,0.9618625431224571
513,CommunicationLoss,AS2,True,2.8558742500608187,7.788630832857686,8,0.5577504609523811
514,MissingData,AS1,True,1.473727791656805,4.80456530281409,5,0.8410480505291161
515,AnalyticsFailure,AS3,True,4.001213740770045,11.585240790583812,10,0.9579009154612685
516,SensorNoise,AS1,True,0.6972469744305919,3.33600399266721,5,0.9859262511644675
517,ActuatorFailure,AS5,True,3.397367616324929,11.162167762160053,9,0.8951424000000001
518,AnalyticsFailure,AS3,True,4.561414421233081,11.35020534476324,10,0.9567969228452053
519,PacketDelay,AS2,True,1.9916637374948851,6.290335092790037,7,0.9205562104501106
520,SensorDrift,AS1,True,1.2807203303908055,4.2733040885424325,6,0.9614900344979658
521,AnalyticsFailure,AS3,True,4.347682184896282,12.49548626953549,10,0.956135212694769
522,CommunicationLoss,AS2,True,2.7223959354856335,7.494734159106146,8,0.8904629140781519
523,SensorDrift,AS1,True,1.198161690649011,4.827117969805515,6,0.9613488903434707
524,SensorDrift,AS1,True,1.1977932843855712,4.826267320756249,6,0.961386804582469
525,CommunicationLoss,AS2,True,2.549930102863099,8.376497557473227,8,0.8908017038115412
526,CommunicationLoss,AS2,True,2.6882928413705036,8.317267110226515,8,0.8912821397482621
527,CommunicationLoss,AS2,False,2.80062286912641,7.713420597496431,8,0.8899487887216867
528,CommunicationLoss,AS2,True,2.6784381186250723,8.562197405948423,8,0.8891018881202065
529,InformationDelay,AS4,True,1.7371570319695535,6.186461496597745,6,0.99
530,GatewayFailure,AS2,True,3.12651184065498,9.843263822182143,9,0.99
531,CommunicationLoss,AS2,True,2.699335808969506,7.772378595482583,8,0.8886400010622031
532,SensorDrift,AS1,True,1.2850382609377966,4.206073988055002,6,0.9615622738546545
533,AnalyticsFailure,AS3,True,4.463920157878777,12.634373411784152,10,0.9558172610649062
534,PacketDelay,AS2,True,2.24964967027285,6.1988034426608225,7,0.9197783016934219
535,GatewayFailure,AS2,True,3.2821714361886762,8.929289736372846,9,0.99
536,SensorDrift,AS1,True,1.2943848982740462,4.514973746351646,6,0.9618424116763162
537,MissingData,AS1,True,1.4959860592336227,4.703464293155947,5,0.8420692096540623
538,SensorDrift,AS1,True,1.2457303622305547,4.012832012397135,6,0.9622012020683258
539,PacketDelay,AS2,True,2.154542129192105,6.533808361164206,7,0.9194291987317867
540,MissingData,AS1,True,1.5181050104442795,5.377526130019992,5,0.8436553677232499
541,CommunicationLoss,AS2,True,2.619588864508115,8.546316654899288,8,0.8884820943077064
542,SensorDrift,AS1,False,1.2359677159472662,4.43382566387649,6,0.959046675940375
543,ModelDrift,AS3,True,4.632086675213762,13.227573547415313,11,0.9296310834532141
544,CommunicationLoss,AS2,True,2.4723400615586213,8.43754522444877,8,0.888563453223943
545,CommunicationLoss,AS2,False,2.8988591312653633,8.481958076974253,8,0.8869975515699802
546,MissingData,AS1,True,1.5336930414400347,4.855724992904155,5,0.8456560014956732
547,MissingData,AS1,True,1.4184653818163622,4.768709459278606,5,0.6622933333333335
548,PacketDelay,AS2,True,2.1607506031251793,6.298047493783781,7,0.9194143267273649
549,ActuatorFailure,AS5,False,3.5014786849803086,11.191223501757223,9,0.8911139200000002
550,SensorDrift,AS1,True,1.1241326877848121,3.980328961238527,6,0.9567110249628263
551,SensorDrift,AS1,True,1.3057049609611189,4.576613297013722,6,0.9550239923840542
552,GatewayFailure,AS2,True,3.037986147277545,9.036308951190499,9,0.99
553,AnalyticsFailure,AS3,True,3.8021465272276425,11.850770300239613,10,0.9557649199630361
554,CommunicationLoss,AS2,False,2.763775172709287,7.564113589975789,8,0.7961600000000002
555,PacketDelay,AS2,True,1.986329501300354,6.9136230612927045,7,0.9196584455088761
556,MissingData,AS1,True,1.5080227013793241,4.623901904436093,5,0.8479533726251101
557,ModelDrift,AS3,True,5.198661491812715,14.16159661395139,11,0.9319401608802184
558,ActuatorFailure,AS5,True,3.9130974515984835,11.106799603839656,9,0.8958462866359598
559,MissingData,AS1,True,1.5117862705373093,5.039922617313328,5,0.8504557213559021
560,SensorDrift,AS1,True,1.290550490434142,4.342780086849963,6,0.9538497023818197
561,SensorNoise,AS1,True,0.7788849338441509,3.287890110583462,5,0.988741000931574
562,MissingData,AS1,True,1.4597349965845134,4.712208973498347,5,0.6965013333333334
563,SensorDrift,AS1,True,1.1625323801399985,4.372894200614743,6,0.9530797619054558
564,CommunicationLoss,AS2,True,2.941357056408787,8.212160666244905,8,0.8859616776196205
565,AnalyticsFailure,AS3,True,4.0260549949220055,11.449541252316365,10,0.9559162837965159
566,PacketDelay,AS2,True,2.062929065007777,6.679931753404294,7,0.920101756407101
567,SensorDrift,AS1,True,1.2569082849848108,4.302956477470813,6,0.9526277439505942
568,GatewayFailure,AS2,True,3.2486779926174374,9.384332393578351,9,0.99
569,InformationDelay,AS4,True,1.9107269785539274,6.273414751358009,6,0.99
570,SensorDrift,AS1,True,1.2741140757837688,4.323355411331658,6,0.9524247758056367
571,CommunicationLoss,AS2,True,2.586381461617294,8.475872970754773,8,0.885345918672273
572,SensorDrift,AS1,True,1.2294609072661329,4.12525470943873,6,0.9524160111206998
573,SensorDrift,AS1,True,1.0853114125477152,4.815652692392474,6,0.8689280000000001
574,MissingData,AS1,True,1.4815249906341146,4.463122048456091,5,0.8530918498119945
575,MissingData,AS1,True,1.4525738561605879,4.763460918351025,5,0.855806813182929
576,MissingData,AS1,True,1.489105340161029,5.2385104671226435,5,0.858558494024604
577,AnalyticsFailure,AS3,True,4.579380995055391,11.025612793452582,10,0.9562223887393405
578,ModelDrift,AS3,True,4.494339589063112,14.244645302755119,11,0.7952000000000001
579,SensorDrift,AS1,True,1.0830277170931606,4.817646682530405,6,0.9525578088965599
580,PacketDelay,AS2,False,2.2994883299324185,6.266254092258641,7,0.9176198666641424
581,CommunicationLoss,AS2,True,2.827074300768508,7.580034501551684,8,0.8850624492235327
582,CommunicationLoss,AS2,False,2.6401263987122388,9.01100292924777,8,0.8832711983168793
583,CommunicationLoss,AS2,True,2.823248022070381,8.653795554837172,8,0.8820555551447316
584,AnalyticsFailure,AS3,False,4.3163568101153,11.37091118896181,10,0.597632
585,MissingData,AS1,True,1.415336474716531,4.566799174723076,5,0.8613148803260663
586,SensorNoise,AS1,True,0.6720998913227931,3.152226028933376,5,0.99
587,CommunicationLoss,AS2,True,2.4348221221802446,7.4942890588848075,8,0.8812966180288289
588,SensorDrift,AS1,True,1.223090948143587,4.286830823706846,6,0.9528154778864788
589,ActuatorFailure,AS5,False,3.733880143504025,10.644528612851108,9,0.8833436959754346
590,SensorDrift,AS1,True,1.094412560569838,4.272855554276898,6,0.953161473218274
591,InformationDelay,AS4,True,1.658660996297731,6.035289887126807,6,0.99
592,AnalyticsFailure,AS3,False,4.321502622929409,11.730508928070751,10,0.9524779109914725
593,MissingData,AS1,True,1.356405849805288,4.828991247077181,5,0.8640519042608531
594,CommunicationLoss,AS2,True,2.451323813066357,8.590932865231299,8,0.8808993633885804
595,SensorDrift,AS1,True,1.1976220789964958,4.458697525890407,6,0.9535739546940223
596,CommunicationLoss,AS2,True,2.682933149402404,8.856642035929314,8,0.8807878667792405
597,CommunicationLoss,AS2,True,2.516585440912793,8.301376760049106,8,0.8809014798640704
598,SensorDrift,AS1,True,1.209985428512894,4.359589502220105,6,0.9540356343434532
599,CommunicationLoss,AS2,True,2.82617518037698,8.88183841467565,8,0.8811917721265505
600,InformationDelay,AS4,True,1.8432710326162216,5.833039854112375,6,0.99
601,CommunicationLoss,AS2,True,2.87228685624335,7.738284596537912,8,0.8816200843679071
602,GatewayFailure,AS2,True,3.0717267991945585,9.470595585396499,9,0.99
603,SensorNoise,AS1,True,0.6618609068046575,3.4048680799008064,5,0.99
604,SensorDrift,AS1,True,1.122873312008666,3.9875209034817636,6,0.9545328553008495
605,SensorDrift,AS1,True,1.0876361159759977,4.524741467952309,6,0.9550548556692511
606,AnalyticsFailure,AS3,True,4.304135206558583,12.318528207237806,10,0.9497374308339944
607,SensorDrift,AS1,True,1.2522828466967475,3.971515776653482,6,0.9555931803100488
608,SensorNoise,AS1,True,0.7816901355991251,3.51917128036001,5,0.99
609,CommunicationLoss,AS2,True,2.624900067607542,8.651737777502108,8,0.8821555716265571
610,ModelDrift,AS3,True,5.082479594052556,12.033912064540516,11,0.9341235572756034
611,SensorNoise,AS1,True,0.7537392487089031,3.5207412888152683,5,0.99
612,SensorDrift,AS1,True,1.2046764655657756,4.049078106270368,6,0.9561412109147057
613,CommunicationLoss,AS2,True,2.5342845018516753,8.508846247646652,8,0.8827736376291146
614,InformationDelay,AS4,True,1.8210324528046695,6.120351344662707,6,0.99
615,MissingData,AS1,True,1.5229690976991432,5.122747638107341,5,0.8667517274903151
616,SensorNoise,AS1,True,0.6629907451273541,3.4930246545304486,5,0.99
617,SensorNoise,AS1,True,0.7426845908669935,3.3223743148071034,5,0.99
618,PacketDelay,AS2,False,2.2690436876741433,6.666107371961559,7,0.9128837721191928
619,SensorDrift,AS1,True,1.1789623900011499,4.517251923523229,6,0.9566937906495728
620,CommunicationLoss,AS2,True,2.5599901803143186,8.325283295310896,8,0.8834546824610153
621,PacketDelay,AS2,True,2.2027229063713363,6.41521127931312,7,0.9094114953072947
622,ModelDrift,AS3,True,4.320187802741384,11.971510061882475,11,0.9361877347093717
623,SensorDrift,AS1,True,1.3184188822930893,4.225620655460511,6,0.9572469244115502
624,CommunicationLoss,AS2,True,2.8920890297744313,7.46080726290504,8,0.884183100807522
625,AnalyticsFailure,AS3,True,4.011803994864629,12.229864830950477,10,0.9477899446671956
626,MissingData,AS1,True,1.3964144358656267,4.492358937082932,5,0.8694013819922523
627,MissingData,AS1,True,1.4601248679078191,5.0313341492962715,5,0.871991693829096
628,SensorDrift,AS1,True,1.1020572291084894,4.311822458660433,6,0.9577975395292402
629,AnalyticsFailure,AS3,True,4.387807642465393,12.808828150240561,10,0.9464672498514035
630,PacketDelay,AS2,True,2.179629942440958,6.700626849545243,7,0.9069409609517182
631,PacketDelay,AS2,True,2.0161651666141753,6.904641957782286,7,0.9052629136889108
632,CommunicationLoss,AS2,True,2.4601982627645924,8.696987481055729,8,0.8849464806460177
633,CommunicationLoss,AS2,True,2.654921724813676,8.856921309969515,8,0.885734962294592
634,MissingData,AS1,True,1.5458337549481054,5.051278617973377,5,0.8745164319863539
635,CommunicationLoss,AS2,True,2.636542959580042,7.927892598250751,8,0.8865407257411855
636,CommunicationLoss,AS2,True,2.5107732103503424,8.253962657237935,8,0.8873575805929484
637,ActuatorFailure,AS5,True,3.958104458174672,12.036288538428813,9,0.8759057260111169
638,CommunicationLoss,AS2,True,2.4786447943741545,8.137693855748639,8,0.8881806381177696
639,SensorDrift,AS1,True,1.1606803627298088,4.378752095869689,6,0.958343294781287
640,ActuatorFailure,AS5,True,3.429041743138856,10.776759482204996,9,0.890668913777778
641,MissingData,AS1,True,1.578609875891069,4.931113276956255,5,0.876971636155121
642,MissingData,AS1,False,1.5213992048712806,5.010555933712698,5,0.8756513829981709
643,PacketDelay,AS2,True,1.991772338525135,6.291459359715424,7,0.9042103309511287
644,AnalyticsFailure,AS3,True,4.263855319285836,11.162322288793543,10,0.9456353383426613
645,SensorDrift,AS1,True,1.1257175379766315,4.263181920369059,6,0.9588824280328219
646,CommunicationLoss,AS2,True,2.5213978425661625,8.002032059555983,8,0.8890060489557542
